A_PARTY,B_PARTY,START_DTTM,END_DTTM,A_NETWORK,B_NETWORK,RESERVED
9748521209,9519721735,1646827720,1646827870,Jio,BSNL,
9592930772,9241745601,1596247960,1596248026,Airtel,Jio,
9780584640,9416319106,1616400250,1616400269,Airtel,Vi,
9217353667,9851953593,1605262825,1605262990,BSNL,Jio,
9669388178,9704584955,1605037782,1605037839,Vi,BSNL,
9855553706,9303302610,1645029338,1645029378,Vi,Vi,
9809383416,9301304526,1631919042,1631919097,Airtel,Vi,
9501353066,9358752096,1643526400,1643526588,Vi,Airtel,
9709446808,9405680503,1599294397,1599294439,Airtel,BSNL,
9342363381,9433417725,1649190922,1649191067,Jio,Jio,
9303302610,9274815769,1590722721,1590722748,Vi,Jio,
9886553019,9762614645,1644049253,1644049266,BSNL,Jio,
9631950899,9295033674,1643790204,1643790321,BSNL,Vi,
9460735165,9577987133,1603376939,1603377043,Jio,Jio,
9591026868,9828885657,1650425486,1650425530,Airtel,Jio,
9541638260,9378790289,1606881137,1606881229,Airtel,Jio,
9733765542,9826232582,1618440549,1618440594,Vi,Vi,
9615933139,9377228733,1594449400,1594449541,BSNL,Jio,
9568794458,9454394468,1625135066,1625135236,Vi,Airtel,
9615933139,9829611007,1634441749,1634441834,BSNL,BSNL,
9893602007,9753209530,1647114391,1647114569,BSNL,Vi,
9560881383,9286675126,1636372977,1636373045,BSNL,Vi,
9861846490,9789630244,1634220768,1634220958,Vi,Airtel,
9896503501,9493651599,1620023224,1620023261,Jio,BSNL,
9878342626,9288621188,1627001379,1627001446,Vi,Airtel,
9272783289,9867275816,1610558935,1610559106,Jio,Airtel,
9294558259,9663709832,1600041613,1600041767,BSNL,Airtel,
9532956637,9897750872,1647032355,1647032433,Jio,Airtel,
9255081020,9377637930,1627666534,1627666593,Airtel,Vi,
9744414206,9573058194,1609063151,1609063237,Vi,Vi,
9826445625,9583172173,1644696566,1644696681,Jio,Jio,
9366999796,9667204885,1646452795,1646452873,Airtel,Jio,
9726705989,9657628332,1630322159,1630322201,Jio,Airtel,
9366999796,9337794237,1607440916,1607441039,Airtel,Jio,
9377228733,9829611007,1594906138,1594906325,Jio,BSNL,
9407670457,9749289186,1602145197,1602145247,Jio,Vi,
9762614645,9733765542,1641335266,1641335440,Jio,Vi,
9330447377,9779139251,1633768117,1633768146,Jio,BSNL,
9878342626,9208687495,1602053313,1602053478,Vi,BSNL,
9235715164,9680610188,1641960262,1641960297,Airtel,Airtel,
9451710153,9877362273,1609757695,1609757716,Jio,Jio,
9794225419,9286675126,1624326774,1624326841,BSNL,Vi,
9886246158,9589334516,1608529893,1608530006,Vi,Airtel,
9291629843,9416319106,1591088703,1591088863,BSNL,Vi,
9616641863,9304630897,1649437331,1649437485,BSNL,Jio,
9584203418,9709868041,1609578843,1609579042,Vi,Jio,
9556755227,9593655477,1625647160,1625647309,BSNL,Jio,
9460735165,9588237746,1633923598,1633923734,Jio,Vi,
9861328189,9812827745,1632089320,1632089520,Jio,Jio,
9791500785,9826445625,1637399520,1637399693,Jio,Jio,
9680610188,9221615756,1637981314,1637981510,Airtel,Airtel,
9220854608,9651755635,1622198651,1622198730,Airtel,BSNL,
9748521209,9638729024,1595614673,1595614861,Jio,Airtel,
9802358606,9359531219,1627905969,1627906046,Vi,BSNL,
9451710153,9675752559,1649464807,1649465004,Jio,BSNL,
9475646366,9778448476,1631907647,1631907667,Vi,Airtel,
9693948834,9378790289,1589676979,1589677096,Vi,Jio,
9595100207,9434213347,1641061114,1641061173,BSNL,BSNL,
9664364741,9209027279,1631622940,1631622946,Jio,BSNL,
9620829737,9466619376,1606352599,1606352649,Jio,Airtel,
9324250118,9665412560,1597501223,1597501391,Vi,Airtel,
9303780971,9826706940,1626413657,1626413781,BSNL,Airtel,
9397340693,9296096117,1602712683,1602712694,Jio,Jio,
9230025412,9812827745,1619871395,1619871526,Airtel,Jio,
9676322612,9829019677,1610907050,1610907174,Airtel,Jio,
9829632527,9225785341,1646488712,1646488799,BSNL,Jio,
9593622934,9658019733,1640008890,1640008997,Vi,Jio,
9554768463,9631950899,1594254414,1594254507,BSNL,BSNL,
9434213347,9568794458,1645981032,1645981175,BSNL,Vi,
9709868041,9723339874,1631337899,1631338072,Jio,Vi,
9483675387,9638729024,1598066576,1598066625,BSNL,Airtel,
9758598396,9869871302,1640338406,1640338566,Airtel,Vi,
9208687495,9666175180,1594059792,1594059952,BSNL,Airtel,
9601837840,9720344804,1598701676,1598701693,Airtel,Airtel,
9560846765,9733765542,1628556703,1628556888,Jio,Vi,
9554858385,9374309525,1627639347,1627639533,Jio,Jio,
9753209530,9770730856,1625508661,1625508731,Vi,Airtel,
9240883757,9493651599,1630372809,1630372879,Jio,BSNL,
9414340772,9888391289,1591823159,1591823345,Airtel,Jio,
9634673544,9676332604,1613702810,1613702945,Airtel,Airtel,
9787420640,9777752051,1615346232,1615346328,Airtel,BSNL,
9255081020,9388822224,1607632711,1607632714,Airtel,Airtel,
9337794237,9868858285,1599963275,1599963432,Jio,Jio,
9895897181,9551620541,1610958353,1610958479,Jio,Jio,
9829750398,9759340239,1593251190,1593251363,Vi,BSNL,
9493651599,9240749867,1643735778,1643735923,BSNL,BSNL,
9788659931,9789630244,1595429084,1595429214,BSNL,Airtel,
9554858385,9591026868,1648611067,1648611213,Jio,Airtel,
9454581820,9577987133,1591099241,1591099389,Airtel,Jio,
9221615756,9346845336,1610696625,1610696773,Airtel,Airtel,
9493651599,9564076317,1612516120,1612516242,BSNL,Jio,
9720344804,9657628332,1646516613,1646516673,Airtel,Airtel,
9648434101,9601837840,1647538255,1647538384,Jio,Airtel,
9709868041,9680610188,1649309104,1649309215,Jio,Airtel,
9240883757,9842151783,1648722854,1648722902,Jio,BSNL,
9568794458,9390154662,1594376469,1594376496,Vi,Vi,
9619186870,9702550152,1593698240,1593698293,Vi,Airtel,
9649700116,9403136102,1604870639,1604870746,Airtel,Vi,
9355036184,9514900878,1634415775,1634415877,Airtel,Vi,
9377228733,9375286981,1617591966,1617592001,Jio,Jio,
9675752559,9342363381,1624531183,1624531353,BSNL,Jio,
9536910667,9826232582,1644006144,1644006193,BSNL,Vi,
9354343443,9722378749,1631893550,1631893555,BSNL,Jio,
9706520249,9651755635,1630894225,1630894287,Jio,BSNL,
9859015500,9825842130,1599887679,1599887781,Airtel,Vi,
9875263401,9375124330,1609464706,1609464809,Jio,Vi,
9423610417,9377637930,1641129626,1641129705,Jio,Vi,
9390154662,9372303655,1634632221,1634632414,Vi,BSNL,
9802358606,9483675387,1608017549,1608017605,Vi,BSNL,
9484387286,9615933139,1619983108,1619983197,Vi,BSNL,
9229544763,9388047835,1618932566,1618932692,BSNL,BSNL,
9374309525,9255081020,1627659741,1627659855,Jio,Airtel,
9359531219,9762614645,1590731463,1590731602,BSNL,Jio,
9409594753,9616641863,1603929515,1603929602,Jio,BSNL,
9669388178,9483693129,1588162198,1588162337,Vi,Jio,
9720344804,9677831097,1596059448,1596059497,Airtel,Jio,
9781372855,9829484621,1650408293,1650408329,BSNL,Jio,
9781016304,9423610417,1599209843,1599209992,Airtel,Jio,
9560846765,9638729024,1649175290,1649175434,Jio,Airtel,
9560290640,9414340772,1640425822,1640425880,Airtel,Airtel,
9676322612,9295609330,1634905208,1634905373,Airtel,Vi,
9883060962,9294558259,1624176820,1624176967,Vi,BSNL,
9639164954,9676322612,1632487287,1632487304,Vi,Airtel,
9563072002,9407395177,1614335819,1614335992,Vi,Jio,
9597432493,9324250118,1594461896,1594461949,Jio,Vi,
9467186867,9529932643,1639741020,1639741211,BSNL,BSNL,
9292077159,9897750872,1601659663,1601659769,BSNL,Airtel,
9366999796,9753209530,1622411141,1622411241,Airtel,Vi,
9620829737,9517207773,1596204628,1596204709,Jio,Jio,
9225025908,9224586641,1604910864,1604911033,Airtel,Jio,
9288621188,9615933139,1619116549,1619116679,Airtel,BSNL,
9654674806,9643235513,1632818067,1632818203,Vi,Jio,
9229302801,9706520249,1626394295,1626394412,Jio,Jio,
9813872649,9654524224,1639752240,1639752430,Jio,Airtel,
9303302610,9631950899,1598001047,1598001202,Vi,BSNL,
9375286981,9795381680,1641402829,1641402876,Jio,Airtel,
9285862250,9240883757,1643584438,1643584552,Vi,Jio,
9454581820,9438962732,1621602118,1621602159,Airtel,Airtel,
9438942320,9829750398,1644318246,1644318343,Airtel,Vi,
9728545090,9882891885,1629955275,1629955294,Vi,Jio,
9451710153,9859015500,1637804809,1637804887,Jio,Airtel,
9784474511,9896503501,1619519564,1619519657,BSNL,Jio,
9781016304,9398509367,1599431249,1599431435,Airtel,BSNL,
9454749783,9350324765,1630959471,1630959540,BSNL,Jio,
9654524224,9229302801,1589235976,1589236092,Airtel,Jio,
9217353667,9733765542,1609845464,1609845542,BSNL,Vi,
9503017228,9849698756,1597020298,1597020366,Airtel,Airtel,
9726705989,9555351555,1630325325,1630325458,Jio,BSNL,
9451710153,9214158901,1648468708,1648468848,Jio,Jio,
9895897181,9345345153,1631904554,1631904559,Jio,Jio,
9514900878,9220769519,1611274500,1611274590,Vi,BSNL,
9280045528,9229544763,1598699734,1598699901,Airtel,BSNL,
9342363381,9454749783,1595250234,1595250335,Jio,BSNL,
9669388178,9828885657,1599785015,1599785155,Vi,Jio,
9592930772,9883060962,1590576200,1590576397,Airtel,Vi,
9619859619,9451710153,1617026471,1617026547,BSNL,Jio,
9454749783,9410601656,1627389242,1627389374,BSNL,Airtel,
9487854111,9749289186,1628900639,1628900689,BSNL,Vi,
9534451171,9350635266,1616120350,1616120380,BSNL,Vi,
9564076317,9358752096,1596320560,1596320665,Jio,Airtel,
9684637945,9280045528,1624474152,1624474166,Jio,Airtel,
9240883757,9619186870,1648313049,1648313078,Jio,Vi,
9829019677,9755823592,1650855584,1650855630,Jio,Airtel,
9722378749,9405680503,1631377094,1631377217,Jio,BSNL,
9855553706,9897750872,1618898098,1618898292,Vi,Airtel,
9861098656,9641037271,1599998966,1599999008,Airtel,BSNL,
9658019733,9256325355,1636745311,1636745392,Jio,BSNL,
9383702117,9240883757,1590597330,1590597428,Jio,Jio,
9350635266,9208687495,1650175282,1650175328,Vi,BSNL,
9354343443,9410601656,1650624193,1650624330,BSNL,Airtel,
9383702117,9405142182,1627761766,1627761824,Jio,Vi,
9672590060,9626627344,1629955608,1629955665,Airtel,Airtel,
9390154662,9481527621,1593491177,1593491246,Vi,Jio,
9709868041,9788659931,1623823782,1623823967,Jio,BSNL,
9829750398,9366113797,1592391767,1592391967,Vi,Jio,
9781016304,9897933280,1617220576,1617220704,Airtel,Airtel,
9859879540,9882891885,1618054208,1618054391,Airtel,Jio,
9788402110,9605544874,1593803801,1593803870,Vi,Vi,
9304630897,9875263401,1629201516,1629201612,Jio,Jio,
9221851335,9433741232,1597977204,1597977290,BSNL,Airtel,
9886553019,9339767305,1644045873,1644045874,BSNL,Jio,
9240287202,9749165568,1601644783,1601644930,Vi,Airtel,
9638837577,9646665625,1628136210,1628136256,Jio,Jio,
9215762922,9780116924,1600952542,1600952590,Vi,Airtel,
9666224210,9378790289,1614443125,1614443315,Vi,Jio,
9556755227,9781372855,1589529808,1589529989,BSNL,BSNL,
9351710412,9607991391,1615401243,1615401376,Airtel,BSNL,
9631950899,9795381680,1603525867,1603525990,BSNL,Airtel,
9556755227,9697958617,1602198899,1602199023,BSNL,Jio,
9350324765,9895897181,1629940567,1629940570,Jio,Jio,
9209027279,9626627344,1591577343,1591577393,BSNL,Airtel,
9588237746,9578029486,1623741207,1623741357,Vi,Vi,
9517207773,9551620541,1591728489,1591728570,Jio,Jio,
9789910881,9386616648,1590142284,1590142432,Jio,Airtel,
9302156469,9577987133,1605396612,1605396753,Jio,Jio,
9519721735,9794225419,1600712856,1600712938,BSNL,BSNL,
9438962732,9292077159,1594971503,1594971661,Airtel,BSNL,
9648434101,9869871302,1611496006,1611496192,Jio,Vi,
9605544874,9479313374,1631319869,1631319939,Vi,Vi,
9433417725,9351710412,1605047291,1605047343,Jio,Airtel,
9693948834,9296096117,1612343897,1612344047,Vi,Jio,
9595100207,9487533669,1648477481,1648477501,BSNL,Jio,
9689689956,9304630897,1626583104,1626583280,Airtel,Jio,
9878342626,9229058707,1591071674,1591071710,Vi,BSNL,
9288621188,9789630244,1614931700,1614931718,Airtel,Airtel,
9483693129,9749289186,1643671220,1643671396,Jio,Vi,
9295609330,9651755635,1615310127,1615310169,Vi,BSNL,
9377637930,9638837577,1636099638,1636099650,Vi,Jio,
9568794458,9677831097,1603821709,1603821730,Vi,Jio,
9649700116,9756523715,1594283631,1594283689,Airtel,BSNL,
9419783960,9292476642,1602577558,1602577686,Airtel,Vi,
9702550152,9823753987,1617118757,1617118940,Airtel,BSNL,
9346779484,9298630905,1600546144,1600546245,Airtel,Jio,
9781016304,9665412560,1613945091,1613945120,Airtel,Airtel,
9875263401,9583172173,1633867921,1633867979,Jio,Jio,
9781372855,9795381680,1615345505,1615345687,BSNL,Airtel,
9577987133,9675351200,1647526594,1647526622,Jio,Airtel,
9307045157,9438962732,1626857629,1626857698,Jio,Airtel,
9829750398,9347683382,1625857323,1625857363,Vi,Vi,
9419783960,9896503501,1650428756,1650428930,Airtel,Jio,
9689689956,9754770151,1621371802,1621371947,Airtel,BSNL,
9648434101,9221615756,1635676325,1635676495,Jio,Airtel,
9606501471,9303780971,1623497919,1623497970,BSNL,BSNL,
9306073552,9720344804,1597024196,1597024384,Airtel,Airtel,
9868171459,9293404891,1625342015,1625342018,BSNL,BSNL,
9629421274,9377228733,1611196166,1611196281,Vi,Jio,
9363652345,9726705989,1642169157,1642169319,Jio,Jio,
9649700116,9623382219,1647529066,1647529219,Airtel,BSNL,
9653711156,9460735165,1625559973,1625560124,Airtel,Jio,
9414340772,9791291523,1599459061,1599459216,Airtel,BSNL,
9768101780,9388822224,1647951846,1647951970,Airtel,Airtel,
9301304526,9638729024,1615697233,1615697273,Vi,Airtel,
9274815769,9304630897,1597256537,1597256615,Jio,Jio,
9304630897,9626627344,1589473575,1589473775,Jio,Airtel,
9720344804,9296096117,1621107325,1621107382,Airtel,Jio,
9886553019,9862625595,1600845182,1600845364,BSNL,BSNL,
9852421377,9647710964,1629190419,1629190519,Jio,Airtel,
9573888265,9896503501,1643060958,1643061076,Jio,Jio,
9779139251,9868858285,1611414477,1611414584,BSNL,Jio,
9888391289,9592930772,1633204804,1633204967,Jio,Airtel,
9890403623,9398509367,1599042606,1599042750,BSNL,BSNL,
9666175180,9809757058,1606174193,1606174258,Airtel,Vi,
9747670325,9466954659,1641602507,1641602678,Jio,BSNL,
9388047835,9639164954,1626144817,1626144989,BSNL,Vi,
9602104090,9364582321,1613784169,1613784261,Vi,Jio,
9377637930,9768101780,1616522518,1616522576,Vi,Airtel,
9886553019,9781016304,1614392549,1614392708,BSNL,Airtel,
9556755227,9351710412,1595120978,1595121165,BSNL,Airtel,
9888391289,9867275816,1601725672,1601725802,Jio,Airtel,
9631950899,9749289186,1636143155,1636143340,BSNL,Vi,
9588237746,9842631392,1642834258,1642834408,Vi,Airtel,
9602075727,9680610188,1599186752,1599186868,BSNL,Airtel,
9882891885,9748521209,1648992919,1648992983,Jio,Jio,
9875263401,9781962335,1604425624,1604425773,Jio,BSNL,
9583172173,9595775333,1600687151,1600687305,Jio,Jio,
9584203418,9852421377,1627655889,1627656081,Vi,Jio,
9224586641,9768101780,1610242556,1610242715,Jio,Airtel,
9823753987,9823753987,1603270928,1603271019,BSNL,BSNL,
9897750872,9330447377,1643509326,1643509406,Airtel,Jio,
9812827745,9768101780,1619644802,1619644882,Jio,Airtel,
9467186867,9762837162,1596150695,1596150827,BSNL,Vi,
9272783289,9762837162,1591822132,1591822228,Jio,Vi,
9339443952,9350635266,1646269555,1646269567,Airtel,Vi,
9563072002,9781962335,1599285487,1599285547,Vi,BSNL,
9679943568,9214158901,1617017677,1617017765,Airtel,Jio,
9893602007,9624283692,1597885938,1597886025,BSNL,Airtel,
9487533669,9483675387,1591079246,1591079425,Jio,BSNL,
9358752096,9377637930,1591798331,1591798335,Airtel,Vi,
9483693129,9303302610,1633172989,1633173007,Jio,Vi,
9805400388,9627730245,1611266814,1611266884,Airtel,Jio,
9240287202,9602075727,1622534610,1622534760,Vi,BSNL,
9781962335,9897750872,1645491919,1645492061,BSNL,Airtel,
9680610188,9416797455,1640763896,1640763915,Airtel,BSNL,
9419783960,9728545090,1620071608,1620071758,Airtel,Vi,
9871323841,9886553019,1639160815,1639160867,Jio,BSNL,
9755823592,9324250118,1611112577,1611112772,Airtel,Vi,
9366999796,9886553019,1592743712,1592743894,Airtel,BSNL,
9229058707,9576759106,1604889198,1604889327,BSNL,Vi,
9807124948,9583076913,1618965684,1618965688,Airtel,Jio,
9747903327,9378790289,1605461666,1605461749,BSNL,Jio,
9346467170,9453995384,1623759752,1623759926,Vi,Airtel,
9624283692,9454749783,1641311803,1641311804,Airtel,BSNL,
9453995384,9653236366,1608785933,1608786034,Airtel,Vi,
9388475295,9240287202,1643289393,1643289517,BSNL,Vi,
9293404891,9229302801,1594424051,1594424240,BSNL,Jio,
9343586266,9896503501,1629941919,1629942101,Vi,Jio,
9781962335,9781372855,1604131870,1604131981,BSNL,BSNL,
9454581820,9215762922,1646533433,1646533436,Airtel,Vi,
9357978272,9487533669,1623212140,1623212248,Airtel,Jio,
9378790289,9423610417,1591799096,1591799174,Jio,Jio,
9834743653,9601428546,1642800431,1642800518,Jio,Vi,
9725913313,9823753987,1617139510,1617139708,Jio,BSNL,
9840343284,9460735165,1600688941,1600689043,Airtel,Jio,
9601428546,9614890292,1621210397,1621210538,Vi,Airtel,
9602104090,9529932643,1611426528,1611426566,Vi,BSNL,
9722378749,9882891885,1618424061,1618424174,Jio,Jio,
9409594753,9374309525,1605393808,1605393930,Jio,Jio,
9675351200,9728545090,1642774384,1642774520,Airtel,Vi,
9318058190,9555351555,1614489816,1614489939,Vi,BSNL,
9233602061,9366999796,1629436695,1629436809,Jio,Airtel,
9564076317,9631238356,1624085639,1624085719,Jio,Airtel,
9454581820,9677831097,1622798855,1622799026,Airtel,Jio,
9614890292,9220854608,1615589263,1615589438,Airtel,Airtel,
9423610417,9625202945,1631117294,1631117476,Jio,Jio,
9861098656,9224586641,1590679834,1590679849,Airtel,Jio,
9573058194,9486295327,1596361309,1596361452,Vi,BSNL,
9780584640,9528864943,1628972089,1628972163,Airtel,BSNL,
9259705650,9433741232,1601304884,1601305068,Vi,Airtel,
9292476642,9654524224,1588426781,1588426960,Vi,Airtel,
9272783289,9209027279,1597441974,1597442018,Jio,BSNL,
9697958617,9426474926,1642085217,1642085236,Jio,Vi,
9756523715,9675752559,1614364854,1614364951,BSNL,BSNL,
9573058194,9305499043,1616760285,1616760344,Vi,BSNL,
9293404891,9789630244,1621129241,1621129416,BSNL,Airtel,
9597432493,9722378749,1621384891,1621384955,Jio,Jio,
9744691664,9877362273,1596494007,1596494115,Airtel,Jio,
9653711156,9373373939,1611906276,1611906384,Airtel,BSNL,
9484387286,9886246158,1589834880,1589835034,Vi,Vi,
9307253379,9483693129,1620968118,1620968186,BSNL,Jio,
9350324765,9241745601,1594223401,1594223578,Jio,Jio,
9288621188,9423610417,1589151993,1589152053,Airtel,Jio,
9272783289,9620829737,1632497180,1632497262,Jio,Jio,
9780584640,9483675387,1638981418,1638981535,Airtel,BSNL,
9704584955,9802358606,1613721418,1613721481,BSNL,Vi,
9501353066,9451710153,1611677234,1611677424,Vi,Jio,
9666224210,9654524224,1604120297,1604120489,Vi,Airtel,
9592930772,9405680503,1648386516,1648386629,Airtel,BSNL,
9855553706,9280045528,1611475009,1611475190,Vi,Airtel,
9375124330,9801771270,1644498420,1644498612,Vi,Vi,
9627730245,9224586641,1613458002,1613458124,Jio,Jio,
9657628332,9319483280,1647210446,1647210503,Airtel,Airtel,
9576759106,9536910667,1632924294,1632924358,Vi,BSNL,
9828885657,9646068688,1637349225,1637349359,Jio,Airtel,
9593622934,9886246158,1619651512,1619651637,Vi,Vi,
9639164954,9493651599,1633872455,1633872546,Vi,BSNL,
9829611007,9378790289,1616552879,1616553057,BSNL,Jio,
9897933280,9288621188,1633244893,1633244943,Airtel,Airtel,
9826706940,9675752559,1621056430,1621056468,Airtel,BSNL,
9670831784,9679943568,1619905808,1619905908,Airtel,Airtel,
9397340693,9308307569,1629265787,1629265943,Jio,Jio,
9826445625,9230025412,1618361461,1618361512,Jio,Airtel,
9861328189,9589334516,1602248115,1602248301,Jio,Airtel,
9670831784,9709446808,1608928279,1608928358,Airtel,Airtel,
9646068688,9240287202,1603739701,1603739890,Airtel,Vi,
9229058707,9425821705,1635685165,1635685353,BSNL,Jio,
9484387286,9654524224,1611778319,1611778350,Vi,Airtel,
9369276597,9666472310,1632105189,1632105204,Jio,Vi,
9534451171,9241745601,1647153210,1647153389,BSNL,Jio,
9871323841,9557973154,1612021152,1612021328,Jio,Vi,
9274815769,9882891885,1621884317,1621884401,Jio,Jio,
9307253379,9491304591,1591932884,1591933047,BSNL,BSNL,
9536497998,9883060962,1618619446,1618619580,Vi,Vi,
9641037271,9890403623,1644412796,1644412802,BSNL,BSNL,
9728545090,9773456088,1637606968,1637607037,Vi,Airtel,
9791500785,9483693129,1609844668,1609844828,Jio,Jio,
9869871302,9233602061,1597489104,1597489268,Vi,Jio,
9221851335,9620829737,1630405723,1630405873,BSNL,Jio,
9337044846,9373911838,1604162356,1604162492,Vi,Vi,
9780584640,9350324765,1604561459,1604561497,Airtel,Jio,
9366999796,9298630905,1624302544,1624302655,Airtel,Jio,
9781962335,9895538219,1596652968,1596653036,BSNL,BSNL,
9781016304,9460735165,1636313872,1636314061,Airtel,Jio,
9665412560,9241745601,1631578518,1631578572,Airtel,Jio,
9666175180,9541638260,1636785784,1636785882,Airtel,Airtel,
9849698756,9217353667,1625101900,1625101924,Airtel,BSNL,
9403136102,9293404891,1641654521,1641654622,Vi,BSNL,
9434213347,9665412560,1650780807,1650780934,BSNL,Airtel,
9808767292,9528864943,1630705224,1630705343,Airtel,BSNL,
9343586266,9638837577,1600674862,1600674909,Vi,Jio,
9529932643,9611894289,1594011085,1594011223,BSNL,Jio,
9780116924,9388822224,1610388425,1610388523,Airtel,Airtel,
9215762922,9818980857,1610443334,1610443413,Vi,Jio,
9755823592,9454749783,1642994461,1642994507,Airtel,BSNL,
9865450535,9749289186,1619787229,1619787328,BSNL,Vi,
9377228733,9416797455,1638813080,1638813250,Jio,BSNL,
9240749867,9779139251,1651007490,1651007576,BSNL,BSNL,
9756523715,9372303655,1635052907,1635053037,BSNL,BSNL,
9638837577,9780116924,1626072519,1626072717,Jio,Airtel,
9293404891,9639164954,1616701046,1616701065,BSNL,Vi,
9676332604,9826232582,1593336933,1593337120,Airtel,Vi,
9639164954,9208687495,1624594533,1624594674,Vi,BSNL,
9517207773,9705512160,1620030984,1620031136,Jio,Airtel,
9801771270,9813872649,1628527440,1628527528,Vi,Jio,
9292077159,9355792304,1650827992,1650828186,BSNL,Airtel,
9339443952,9619186870,1606969018,1606969063,Airtel,Vi,
9871323841,9454581820,1631172754,1631172910,Jio,Airtel,
9779139251,9584203418,1602096042,1602096209,BSNL,Vi,
9578029486,9758598396,1617499940,1617500133,Vi,Airtel,
9647710964,9230025412,1642295759,1642295805,Airtel,Airtel,
9658019733,9607991391,1630862094,1630862121,Jio,BSNL,
9689689956,9336903744,1597010939,1597011089,Airtel,Airtel,
9595100207,9689689956,1606505803,1606505825,BSNL,Airtel,
9491304591,9649700116,1627185968,1627186036,BSNL,Airtel,
9829484621,9664364741,1598794086,1598794194,Jio,Jio,
9823753987,9829632527,1650267369,1650267452,BSNL,BSNL,
9840343284,9611894289,1636691410,1636691549,Airtel,Jio,
9366999796,9653236366,1614789716,1614789798,Airtel,Vi,
9416797455,9675351200,1605229183,1605229189,BSNL,Airtel,
9676332604,9330447377,1593218064,1593218107,Airtel,Jio,
9631238356,9747670325,1613451569,1613451761,Airtel,Jio,
9297035776,9288621188,1644888020,1644888027,Airtel,Airtel,
9829750398,9318058190,1605031447,1605031543,Vi,Vi,
9298630905,9256325355,1648944063,1648944250,Jio,BSNL,
9377228733,9623382219,1645995099,1645995269,Jio,BSNL,
9214158901,9407670457,1631097753,1631097933,Jio,Jio,
9753209530,9455111311,1638427438,1638427602,Vi,BSNL,
9573888265,9875263401,1636018633,1636018821,Jio,Jio,
9347936683,9829750398,1595545340,1595545504,BSNL,Vi,
9829750398,9813872649,1627585639,1627585786,Vi,Jio,
9303302610,9748521209,1595369513,1595369700,Vi,Jio,
9410601656,9802358606,1645806460,1645806497,Airtel,Vi,
9297035776,9742741877,1604695515,1604695638,Airtel,Jio,
9233602061,9484387286,1616849422,1616849472,Jio,Vi,
9529932643,9209027279,1623633041,1623633205,BSNL,BSNL,
9834743653,9388822224,1642674419,1642674491,Jio,Airtel,
9240749867,9374470903,1624860662,1624860849,BSNL,BSNL,
9895897181,9646665625,1646205567,1646205654,Jio,Jio,
9748521209,9303302610,1645744753,1645744868,Jio,Vi,
9331475267,9386616648,1588209333,1588209448,BSNL,Airtel,
9852421377,9861846490,1622583455,1622583599,Jio,Vi,
9254776719,9407395177,1644217143,1644217261,BSNL,Jio,
9528864943,9829632527,1608168221,1608168413,BSNL,BSNL,
9748521209,9398509367,1641246778,1641246978,Jio,BSNL,
9581668172,9487533669,1619610302,1619610438,Airtel,Jio,
9318058190,9416319106,1615056938,1615057064,Vi,Vi,
9433741232,9789630244,1640825774,1640825955,Airtel,Airtel,
9486295327,9584203418,1618238432,1618238495,BSNL,Vi,
9313166608,9377228733,1619390320,1619390418,Airtel,Jio,
9631950899,9794225419,1631096387,1631096502,BSNL,BSNL,
9342363381,9646665625,1608284577,1608284624,Jio,Jio,
9223634178,9768101780,1599650478,1599650644,Vi,Airtel,
9601837840,9593655477,1621679062,1621679123,Airtel,Jio,
9893602007,9869871302,1610073668,1610073679,BSNL,Vi,
9240287202,9573888265,1631802318,1631802356,Vi,Jio,
9619859619,9235715164,1607057100,1607057180,BSNL,Airtel,
9643235513,9720344804,1598682055,1598682107,Jio,Airtel,
9401033724,9829484621,1646585661,1646585727,Airtel,Jio,
9726705989,9301304526,1596831885,1596832032,Jio,Vi,
9332535308,9551620541,1636480866,1636480923,Airtel,Jio,
9629421274,9676332604,1589002076,1589002077,Vi,Airtel,
9324490902,9242731474,1634915136,1634915186,Vi,Vi,
9433417725,9376597978,1630584876,1630585048,Jio,Vi,
9676322612,9479313374,1607909466,1607909581,Airtel,Vi,
9728545090,9868858285,1635742579,1635742738,Vi,Jio,
9733765542,9646068688,1628338474,1628338501,Vi,Airtel,
9829750398,9677831097,1635949691,1635949775,Vi,Jio,
9669388178,9606501471,1594570931,1594570956,Vi,BSNL,
9252747497,9722378749,1651038968,1651039039,Jio,Jio,
9787420640,9225025908,1637472316,1637472486,Airtel,Airtel,
9416797455,9410601656,1622339841,1622340012,BSNL,Airtel,
9357978272,9829632527,1638100337,1638100427,Airtel,BSNL,
9631238356,9578029486,1650332489,1650332526,Airtel,Vi,
9871323841,9723339874,1597021177,1597021233,Jio,Vi,
9666175180,9758598396,1619465321,1619465467,Airtel,Airtel,
9669388178,9781962335,1612532692,1612532837,Vi,BSNL,
9627730245,9747670325,1630235386,1630235422,Jio,Jio,
9859879540,9747903327,1617016903,1617016961,Airtel,BSNL,
9584203418,9547777823,1618874481,1618874583,Vi,BSNL,
9220117853,9375286981,1646726256,1646726432,Jio,Jio,
9578029486,9584203418,1620532350,1620532532,Vi,Vi,
9259705650,9679943568,1630839333,1630839456,Vi,Airtel,
9229544763,9895538219,1622198499,1622198573,BSNL,BSNL,
9747903327,9591026868,1629619101,1629619283,BSNL,Airtel,
9862625595,9639164954,1622752264,1622752387,BSNL,Vi,
9242731474,9842151783,1620540943,1620540959,Vi,BSNL,
